HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
Medicaid Eligible - Claremont,6247826557,HPSA Population,Dental Health,12,MD,Withdrawn,08/01/2014,06/25/2019,Unknown,24510260402,Not applicable,06/25/2019,1.7600,33432.0,16.4,18995:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2604.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,7040,26392,0,M,,4000:1,,6.6000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - Claremont,6247826557,HPSA Population,Dental Health,12,MD,Withdrawn,08/01/2014,06/25/2019,Unknown,24510260201,Not applicable,06/25/2019,1.7600,33432.0,16.4,18995:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2602.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,7040,26392,0,M,,4000:1,,6.6000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - Claremont,6247826557,HPSA Population,Dental Health,12,MD,Withdrawn,08/01/2014,06/25/2019,Unknown,24510270702,Not applicable,06/25/2019,1.7600,33432.0,16.4,18995:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2707.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,7040,26392,0,M,,4000:1,,6.6000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - Claremont,6247826557,HPSA Population,Dental Health,12,MD,Withdrawn,08/01/2014,06/25/2019,Unknown,24510260403,Not applicable,06/25/2019,1.7600,33432.0,16.4,18995:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2604.03,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,7040,26392,0,M,,4000:1,,6.6000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270802,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2708.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270801,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2708.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270803,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2708.03, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270804,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2708.04, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270805,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2708.05, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270901,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2709.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270902,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2709.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510270903,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2709.03, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090400,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 904, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090500,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 905, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090200,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 902, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090300,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 903, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090600,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 906, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510271002,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2710.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510271001,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2710.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090100,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 901, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090700,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 907, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-East Central Baltimore City,6247771749,HPSA Population,Dental Health,17,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24510090800,Not applicable,,0.0000,24229.0,17.7,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 908, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,24229,0,LI,,4000:1,,6.0600,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430300,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4303, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750202,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7502.02, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430400,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4304, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750201,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7502.01, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430200,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4302, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750203,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7502.03, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430104,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4301.04, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750300,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7503, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430101,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4301.01, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005492500,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4925, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430700,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4307, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005980100,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 9801, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430800,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4308, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005430900,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4309, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24005400100,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,"Census Tract 4001, Baltimore County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750804,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7508.04, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750803,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7508.03, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003751102,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7511.02, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750101,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7501.01, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
Upper Anne Arundel and Lower Baltimore Counties,6247663233,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,05/24/2022,09/22/2025,Unknown,24003750102,Not applicable,,5.4000,70576.0,14.3,13070:1,Geographic Population,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,"Census Tract 7501.02, Anne Arundel County, Maryland",,MD,CT,Census Tract,Geographic Population,27000,43576,0,TRC,,5000:1,,8.7200,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
FCI-Cumberland,6247575772,Correctional Facility,Dental Health,12,MD,Designated,02/26/2019,09/06/2024,Unknown,POINT,12,,0.0000,1185.0,,,,Non-Rural,-78.75321087,39.59681826,,N,"Allegany County, MD",21502,Region 3,MD,24001,24,Maryland,Allegany,001,6,14601 Burbridge Rd SE,Cumberland,FCI-Cumberland,6247575772,,UNK,Unknown,Correctional Facility,,,0,,21502-8724,1500:0,,0.7900,D,PRSN,,24,Maryland,,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
